NAS Well ID,County,State,Well Type,Spud Date,CompletionDate
2FBCFA38A091A7D3530522C5,County 1,State 1,Gas,24-02-2017,11-08-2017
396FABA5336C17F23D58C6B0,County 1,State 1,Gas,31-05-2017,01-12-2017
CC882E9758AF7E16F6C1BFF5,County 4,State 1,Oil,02-12-2017,16-01-2018
B3B991481AF958436FCDBECE,County 4,State 1,Gas,15-10-2016,21-02-2017
79CB2647913FD5072EC329DD,County 4,State 1,Oil,19-01-2017,09-07-2017
189620419C2CE937A4795AD3,County 1,State 1,Oil,25-06-2017,08-06-2018
47AECC4396879A6F30ED40AF,County 1,State 1,Oil,08-07-2017,23-11-2017
36525137B09E82D99538F2E4,County 1,State 1,Gas,15-05-2017,27-09-2017
2EEA7B48FA28D660ADF8FBB8,County 1,State 1,Oil,17-05-2017,11-10-2017
EEDA0B8BE592DD5D2B5418FF,County 1,State 1,Gas,21-12-2015,20-07-2016
74BFED714059E55FC9B9E928,County 1,State 1,Gas,19-07-2010,05-11-2010
57B1F746020D45DFA77B8CCE,County 1,State 1,Gas,20-03-2017,06-07-2017
BEC6662AD44EB7116B80C2BA,County 3,State 2,Oil,13-10-2015,24-11-2015
AB28D55DDDDEA8601DDC7050,County 3,State 2,Oil,05-01-2018,16-02-2018
6AD91760BE7DA634E29A5A49,County 3,State 2,Oil,22-09-2017,08-03-2018
15DFF40E466A60937B66AC3B,County 1,State 1,Oil,12-09-2015,15-11-2015
4CAC6AC4EAA3906B653583BC,County 1,State 1,Gas,20-10-2012,21-01-2013
069F1AF7468CEFAB57B9EDF7,County 1,State 1,Gas,06-03-2013,15-05-2013
6243EB8D82B0653B9E87F3E1,County 3,State 2,Oil,09-11-2011,15-02-2012
69D1B5C1C601F4B94E8B252D,County 1,State 1,Oil,05-09-2015,24-12-2015
D593DD3F0AC2F12691584C6A,County 1,State 1,Gas,22-06-2006,01-11-2008
0F5DE2327A7E5213923CD30B,County 4,State 1,Oil,04-06-2011,09-09-2011
85F758070C950266E837E1F9,County 1,State 1,Gas,17-12-2015,03-05-2016
D02D4210953D6662A48F80D9,County 1,State 1,Oil,13-08-2012,27-10-2012
A9493B6D5D00099A2C3EE8F6,County 2,State 2,Oil,29-10-2008,26-01-2009
848E6EAB0B8C74485A81A056,County 1,State 1,Gas,15-08-2012,25-10-2012
60E02AB7C633C1BFA62858F7,County 2,State 2,Oil,21-04-2014,01-04-2015
0F400C87D481559F815177A8,County 2,State 2,Oil,18-12-2012,11-02-2013
5F0161FA5977DA4C9704C954,County 1,State 1,Gas,07-09-2015,29-10-2015
65B5BDD2B194AC91140DDD83,County 1,State 1,Gas,05-12-2012,24-01-2013
9B6A56B6B60493E401E4234B,County 2,State 2,Gas,26-04-2010,01-05-2012
3F4B650C5752AEAB7702519C,County 2,State 2,Oil,23-05-2015,14-07-2015
6EDFF0825E0852BF669BA80B,County 2,State 2,Oil,21-12-2015,05-02-2016
0946B17992F09E52100798A1,County 3,State 2,Oil,22-07-2013,12-09-2013
25BD72327E988F52045C1096,County 1,State 1,Gas,10-12-2013,15-01-2014
CF3364767B66AD373FF80AE6,County 1,State 1,Gas,10-09-2014,26-12-2014
45ECDC585AB1FAFDADE95B50,County 1,State 1,Gas,26-09-2015,17-05-2017
4285FC83F9F0E46DD5D86AFF,County 2,State 2,Oil,22-05-2010,29-09-2010
CF5780809CCEA46F22305BD8,County 1,State 1,Oil,06-07-2015,07-10-2015
2B70233D41C7D9563B9B9104,County 2,State 2,Oil,06-10-2014,11-12-2014
0DF8A87C87DDC1ECD394E4BC,County 1,State 1,Gas,01-04-2014,15-05-2014
5752B6D89DBE1C38917661AA,County 3,State 2,Oil,19-02-2013,01-06-2013
34F637E0053F64ACAAFF6DF6,County 1,State 1,Gas,22-07-2013,29-08-2013
5908663071D524FA61342969,County 1,State 1,Oil,17-07-2017,08-06-2018
C708937CE028ED63D68FD85A,County 1,State 1,Oil,23-07-2017,08-06-2018
838D25F3E92C1B2BCD601316,County 3,State 2,Oil,28-02-2018,30-06-2018
120C135B2A9360CD32BBB71A,County 3,State 2,Oil,13-02-2018,08-04-2018
D02E8442A90C8EBADDB36BC9,County 3,State 2,Oil,26-02-2018,05-06-2018
9BA3D34F83B88CB01D2AA793,County 2,State 2,Oil,19-01-2018,08-03-2018
DFC74A7E5B1D0A6F61FF8AFC,County 2,State 2,Oil,31-10-2017,01-09-2018
2C5D8E36C4C0F2735FA1A536,County 2,State 2,Gas,20-11-2017,20-03-2018
17FC482AD1CC3FAEB03695FF,County 2,State 2,Gas,19-12-2017,20-03-2018
E4923861B1247760895C8B51,County 3,State 2,Oil,01-04-2018,15-10-2018
2EACA03577E18B31BC1B7112,County 2,State 2,Oil,13-04-2018,19-07-2018
B0F3AA327970DC256B1F9740,County 1,State 1,Oil,23-05-2018,01-04-2019
CB66B829E87BCE06A918F297,County 2,State 2,Oil,07-05-2018,19-07-2018
BE05D1A99147D435ABA43443,County 3,State 2,Oil,24-05-2018,12-10-2018
44014C55E82B7CBAC936DB2E,County 2,State 2,Oil,11-12-2017,18-04-2018
8048F9342B739A831FFC5546,County 2,State 2,Oil,03-06-2018,09-04-2019
967945D2B36DD7D6D49A398B,County 2,State 2,Oil,02-06-2018,02-11-2018
0BA79F16E6A03B484DD8B79A,County 3,State 2,Oil,28-05-2018,31-10-2018
5F305D59D321614AFCF3AE66,County 3,State 2,Oil,04-12-2017,04-05-2018
5CEE96E40A930E35D8F45611,County 1,State 1,Oil,19-02-2018,12-04-2018
07C80AB8D00C120DAC96DABB,County 4,State 1,Oil,21-06-2018,27-11-2018
859D99FDFCB7216B532A9F5C,County 1,State 1,Oil,26-05-2018,05-09-2019
22B12CEFAD9AEC5AD4CBC56B,County 2,State 2,Gas,20-05-2018,28-08-2018
DA6AF39EC355812020B998BE,County 2,State 2,Gas,18-01-2018,09-07-2018
B871062DC2DE2633BE7DFBE3,County 4,State 1,Oil,02-08-2018,02-10-2018
8C22178AA2CAEC90B39487BD,County 3,State 2,Oil,07-07-2018,24-10-2018
493F096CB68150DF9243E7BD,County 3,State 2,Oil,29-06-2018,20-10-2018
E9D4DA11130A8DD34A565E04,County 2,State 2,Oil,12-07-2018,12-09-2018
D9966C57C691296AF103F6D4,County 2,State 2,Oil,01-10-2017,24-07-2018
5D51B4BF5F6B1C4A9E51DC8C,County 2,State 2,Oil,12-02-2015,19-11-2016
82DB6AF003A839D99E49AB62,County 3,State 2,Oil,14-05-2017,19-09-2017
A100114E5E90CCD810EBFA2F,County 3,State 2,Oil,20-10-2013,01-03-2014
3016D1E57898751AC6347174,County 3,State 2,Oil,24-05-2017,09-09-2017
7FF6ABF48DFF4618600BE596,County 2,State 2,Oil,21-12-2016,01-04-2017
535553AFA0E2ACEDC0FFFDEB,County 3,State 2,Oil,24-07-2013,11-11-2013
C4F17182CA9F42B151067CFB,County 3,State 2,Oil,09-10-2012,22-12-2012
EC86868351604356F4F1150C,County 3,State 2,Oil,02-01-2014,04-03-2014
93EC1182C43546E84B9D7FFF,County 3,State 2,Oil,09-07-2016,29-11-2016
C75384144528D49F92622BE6,County 3,State 2,Oil,30-11-2004,01-09-2011
9BB86E295A7EEBEE97892F07,County 4,State 1,Oil,19-08-2015,25-12-2015
5AE981F1D736059245393303,County 3,State 2,Oil,30-01-2017,09-04-2017
6C4594056A342335237F87FA,County 3,State 2,Oil,12-05-2017,09-01-2018
325208315F09337C4A2416B0,County 3,State 2,Oil,30-06-2012,19-08-2012
382359F778C984D5862268A3,County 3,State 2,Oil,02-09-2012,25-12-2012
D335F03BFA1AF212F3F6CF8B,County 3,State 2,Oil,13-10-2017,18-04-2018
47A711DD96A712E0265D8670,County 3,State 2,Oil,28-06-2012,16-10-2012
DFE7BB8F1D175D99334DA6F6,County 1,State 1,Gas,05-03-2014,30-04-2014
A9E7828CA143BFEE645E1CA4,County 4,State 1,Oil,30-10-2015,28-01-2016
7A2038C7DA936770B3242C11,County 1,State 1,Gas,13-10-2013,13-12-2013
32EE7509404B99D6053F2FEB,County 3,State 2,Oil,05-06-2013,06-08-2013
95A85D7B300D90E936CBDAF9,County 3,State 2,Oil,21-10-2015,15-12-2015
CA6DF74BBD02AF6337357B35,County 3,State 2,Oil,09-07-2016,27-10-2016
A9DAFB4819EBF66DC14C10FB,County 3,State 2,Oil,06-10-2012,25-12-2012
C4F2571FB68158CF43193EAA,County 3,State 2,Oil,01-09-2015,24-12-2015
89E13978A6A58F65F3AF5ACD,County 1,State 1,Oil,26-10-2014,09-02-2015
63438D763B6EB6604093AB81,County 1,State 1,Gas,12-09-2017,18-12-2017
8EA07628EA8E28467574EC43,County 1,State 1,Gas,11-01-2017,23-05-2017
C7F222A0E1126A94C12FFF8C,County 1,State 1,Gas,02-05-2017,25-07-2017
449C5647353B86372B186AC1,County 1,State 1,Oil,26-02-2017,01-08-2017
09C4E1925B64362F54998EAA,County 3,State 2,Oil,13-01-2014,05-09-2014
7AD9D901F2006CE502D00A89,County 1,State 1,Oil,16-05-2017,11-10-2017
0584BEFA6EE98AA00D06F28A,County 4,State 1,Oil,14-12-2015,12-05-2016
895CFDB94BF7DFFEB6226139,County 1,State 1,Gas,12-12-2016,25-03-2017
43E1AA2D92F4E1828B81A34B,County 4,State 1,Oil,14-12-2016,15-04-2017
136C99704524EAC90CD32DA1,County 4,State 1,Gas,25-07-2001,01-10-2001
57D47351A8F13613D9528EFA,County 1,State 1,Gas,01-06-2013,26-07-2013
CC171BD0EB92C3F4B5A3BC52,County 1,State 1,Gas,09-08-2014,25-11-2014
B46CD764918997E7670CB7C2,County 1,State 1,Gas,22-09-2013,21-11-2013
005D45F69CEFB10284B52BA2,County 1,State 1,Oil,21-03-2013,31-05-2013
68C60A712A931507A688F48E,County 2,State 2,Gas,13-09-2005,18-12-2005
6B950CA5B0C63D0CE11B7429,County 1,State 1,Gas,07-11-2014,28-03-2015
E90072B5BB6667A07936FB9A,County 4,State 1,Oil,19-10-2002,09-01-2003
F2AC826A97F7F9C2DBF4E45C,County 2,State 2,Oil,07-12-2012,11-03-2013
11E06DD282D98F84FC33713B,County 2,State 2,Oil,20-03-2009,30-06-2009
EA82E43CFD8D124658541883,County 4,State 1,Gas,30-01-2003,01-09-2003
B0F17E6A3785ACC3CCD9FE37,County 1,State 1,Gas,22-09-2013,25-12-2013
0B152A74F4A1F61CED110428,County 1,State 1,Gas,21-07-2014,03-10-2014
156C97ADF3305EE9D1D96BE0,County 1,State 1,Oil,09-03-2013,29-04-2013
3BCFB84CCB2B29B99DA9C9CE,County 1,State 1,Gas,04-04-2011,01-09-2011
4B8EA66812BB811C46ECD4E5,County 2,State 2,Oil,27-02-2014,01-04-2014
334E2FF6195254B226DA7275,County 1,State 1,Oil,12-10-2013,02-01-2014
BBD534FC6E9AC9C994F299D4,County 4,State 1,Oil,06-02-2016,02-06-2016
36D20EC4C7F90F5C4BB3C849,County 4,State 1,Oil,23-01-2014,29-03-2014
B7B5C757B38FD4BEB930100F,County 1,State 1,Gas,19-01-2016,20-07-2016
6360471122706DF407FB983E,County 2,State 2,Oil,05-10-2012,16-12-2012
BD7B04EAD8A7793BF35C4586,County 2,State 2,Oil,04-04-2014,05-11-2014
4F376DF770372403C69C5E54,County 1,State 1,Gas,05-04-2011,26-08-2011
7441CBAA7359D96FBD0B41D2,County 4,State 1,Oil,07-12-2015,15-03-2016
CC5EB7A611D2B579E159DDBE,County 1,State 1,Oil,27-01-2016,25-01-2017
31E6B65127B1235F8666B28A,County 1,State 1,Gas,12-09-2016,15-12-2016
8CD65E4022594D1C99802669,County 1,State 1,Oil,24-05-2014,23-07-2014
9A3CBDF46DF220F67A6DE804,County 2,State 2,Oil,30-12-2010,20-04-2013
B85A1D79362C1B4F8DCD97F4,County 1,State 1,Gas,14-03-2013,03-06-2013
A796728C305B888A6F8C50E2,County 2,State 2,Oil,08-01-2018,13-05-2018
B400E86087C836FA65077AEC,County 2,State 2,Oil,20-01-2018,20-04-2018
F2C03D85C8C599B52645CC0D,County 2,State 2,Oil,04-01-2018,12-05-2018
FE0A8605BB6E0A6E75C14000,County 4,State 1,Oil,28-02-2018,01-07-2018
167F37755BAF8AA1C7036A06,County 4,State 1,Oil,14-12-2017,12-03-2018
442AE5BDFE83BCC602F1CF31,County 4,State 1,Oil,03-01-2018,26-04-2018
14C09342BAF9FEC64D283056,County 4,State 1,Oil,26-10-2017,10-01-2018
F0AAD79CDBC6B2C7A787FCDA,County 2,State 2,Oil,21-02-2017,02-03-2018
5A9AF7762CA57F1564786E96,County 2,State 2,Oil,02-04-2018,01-05-2019
54CB8BC5D448CAE470EC9819,County 2,State 2,Oil,11-04-2018,16-09-2018
FC4EA2546CA9670C0C21D3B0,County 3,State 2,Oil,18-03-2018,30-06-2018
677B70B54F2483C91E676798,County 1,State 1,Gas,15-10-2017,19-04-2018
ED4F24363DF1FC621242761B,County 1,State 1,Oil,27-05-2018,29-03-2019
E0D66EBBE43F9B87B51552A9,County 4,State 1,Oil,20-09-2017,10-03-2018
B8BDE86739CFF51FEAB8128F,County 4,State 1,Oil,23-05-2018,27-04-2019
BF7171E918F43687D66FA1B6,County 4,State 1,Oil,16-05-2018,01-11-2018
06DFF87CC9C8B3ABEDF7FCEC,County 2,State 2,Oil,15-12-2017,07-08-2018
A6ABD9C20BCC27260DFEB420,County 2,State 2,Oil,16-12-2017,09-08-2018
A43B71DC2AE10858E0F3772D,County 2,State 2,Gas,08-01-2018,25-06-2018
741C2FA4897B0F7D9BE61834,County 2,State 2,Oil,29-05-2018,16-09-2018
A530F477C642C0BA6C3F8B99,County 2,State 2,Oil,26-05-2018,03-10-2018
A1D4D534D4FA7B47A47C5FAF,County 1,State 1,Oil,08-08-2018,12-10-2018
69B7253698272399801CD6F4,County 1,State 1,Gas,27-12-2018,16-01-2019
0DAB3AB3C908A2B1E84E9042,County 1,State 1,Oil,28-06-2018,08-04-2019
9BEA0B8107F17BA4C252CBDF,County 1,State 1,Gas,25-06-2018,27-08-2019
A8CDA52574E1EEF65058A097,County 1,State 1,Oil,27-08-2018,23-12-2018
AD2563A840E983E671086B10,County 4,State 1,Oil,08-09-2018,23-01-2019
2E64A23C99CF85BDC389A12F,County 1,State 1,Gas,23-09-2018,18-04-2019
F196AD7BE032E58505901BA3,County 3,State 2,Oil,14-09-2018,15-03-2019
342D9BE4C5DE06A7CD7B3C97,County 3,State 2,Oil,29-10-2018,10-03-2019
3865CE2958C0C487E19A474A,County 4,State 1,Oil,09-04-2018,24-09-2018
82FBE8ADEA872A30BD4A4A9F,County 3,State 2,Oil,02-11-2018,19-06-2019
F0780921C4DE70905B2DAD29,County 2,State 2,Gas,10-02-2019,08-08-2019
2439555EA4148F6E660034D8,County 1,State 1,Gas,17-07-2018,31-10-2018
363191B2AC028BA8ECA889E0,County 1,State 1,Oil,26-09-2018,19-07-2019
1107B3701497848996F9FC56,County 1,State 1,Oil,24-09-2018,19-07-2019
7EC396D20C158222CF6BF6D4,County 2,State 2,Oil,04-03-2019,04-06-2019
3E06EFD254988965BC3038FE,County 3,State 2,Oil,27-03-2014,27-06-2014
195DAFC034F28592B4D38136,County 3,State 2,Oil,20-11-2013,16-01-2014
F3007A3E8D4365FF2FD83375,County 3,State 2,Oil,27-07-2014,17-09-2014
089FB33B87C65BB52CA9A1F5,County 2,State 2,Oil,13-11-2014,21-03-2015
E28F56E5268224D5632B83D8,County 3,State 2,Oil,25-03-2008,01-11-2008
91631614FCC66D61B258EA11,County 4,State 1,Oil,10-08-2014,13-11-2014
A277A39EFA9FC96F1CC9CA30,County 3,State 2,Oil,12-07-2007,27-11-2007
129753E3095F94F8EFB493BD,County 3,State 2,Oil,21-11-2013,27-03-2014
34E348209CF235E91113AB59,County 3,State 2,Gas,11-07-2016,02-11-2016
211A879D62EFDC8C34EFD4EF,County 3,State 2,Oil,29-07-2015,13-08-2016
1E8BCC5CC204FA847B0F3045,County 1,State 1,Gas,21-06-2012,25-08-2012
E8389DA63F4B86A13D621314,County 3,State 2,Oil,11-01-2014,19-03-2014
37701BC5EB71371824622036,County 3,State 2,Oil,16-01-2015,01-05-2015
D326C5FD9925F4E529EFB468,County 3,State 2,Oil,06-12-2014,04-03-2015
635487C3B2C6F327029D58C5,County 3,State 2,Oil,23-10-2015,29-01-2016
236DA24486EDE8F0ACB5C852,County 3,State 2,Oil,24-04-2016,02-09-2016
61F06CC5B1C83F05425786BD,County 3,State 2,Oil,07-11-2016,04-02-2017
3CE14451402BA0999C14BE25,County 3,State 2,Oil,09-07-2017,11-09-2017
EC43C55C49D2B0F2DFC9CC4D,County 3,State 2,Oil,18-05-2014,18-08-2014
3B47179020C136561FA5E6B3,County 1,State 1,Gas,25-12-2013,22-04-2014
E067B494B2738C7AC6609F35,County 1,State 1,Gas,10-03-2014,28-05-2014
4FCF5469044C7770527909BB,County 1,State 1,Gas,24-11-2016,12-02-2019
B3517BF9EBBC83D0E27FF082,County 1,State 1,Gas,17-11-2017,08-04-2018
CEDF3808CAEE9BAB18F12968,County 1,State 1,Gas,29-03-2015,01-07-2016
5A14E7ABC47D6C89A65A576C,County 1,State 1,Gas,11-03-2016,01-04-2017
5019D0D4220CD6E6B2BC758A,County 1,State 1,Gas,12-12-2016,16-03-2017
A837FE171DECFCD24CA3DBA8,County 1,State 1,Gas,28-06-2017,04-10-2017
75004CF4372D9EE772DD3AE7,County 1,State 1,Gas,23-11-2013,13-01-2014
8B4DB51F2DFA5B2F716971E8,County 1,State 1,Gas,28-01-2015,17-03-2015
BE151E39FCA55689D3C703CA,County 1,State 1,Oil,08-12-2013,29-01-2014
FAC53BCE0A89D9EBF637974B,County 1,State 1,Gas,17-07-2014,01-03-2015
E3A580B2AFAB4F007F8A4364,County 3,State 2,Oil,30-08-2002,29-10-2002
41CCBB440453F7C56C3B0251,County 4,State 1,Gas,20-04-2017,11-10-2017
15BE785E1F6777C8D6214D61,County 1,State 1,Gas,24-10-2015,01-02-2016
1211BF27955970BB48A208B0,County 1,State 1,Oil,15-11-2015,30-01-2017
F08D983AC51355990BD44F1C,County 1,State 1,Oil,10-09-2014,09-02-2015
B48957E0E648ECF3BC9E2145,County 1,State 1,Gas,07-10-2012,15-04-2013
4E97D0CCC0C132FD7BE987B8,County 2,State 2,Oil,30-08-2011,01-12-2011
1BA21EAB64D3290176CA9244,County 3,State 2,Oil,28-12-2007,01-11-2008
C8A5EC57E88A54E85E8FC978,County 4,State 1,Gas,31-07-2014,11-12-2014
FD7BC0E150B27EB4B29E9D3F,County 2,State 2,Oil,07-10-2010,02-01-2011
FA07F768BD293B363C765729,County 1,State 1,Gas,26-12-2011,27-03-2012
307317F470C9ED10C4CC2473,County 1,State 1,Gas,21-06-2014,26-10-2014
130D2FC9E3C40308346BBEDB,County 4,State 1,Gas,22-04-2011,16-11-2011
63FB8C5C7C9FE04A4AF0D9BE,County 1,State 1,Gas,10-03-2016,09-01-2017
2D53CDDC779DB5CF6DC14367,County 3,State 2,Oil,07-04-2012,31-07-2012
EC5B5A47B4E253C8C3F5FDC7,County 2,State 2,Oil,31-05-2009,20-10-2009
7CBA663C9E9387E3C5D1227B,County 2,State 2,Oil,25-09-2013,14-12-2013
8A3B602570AAF512DD50DD46,County 4,State 1,Oil,16-12-2013,01-05-2014
729BEA4CA8499A395CC2D549,County 1,State 1,Gas,18-08-2014,25-10-2014
87FAE24FE997D38CA41B8975,County 3,State 2,Oil,06-09-2012,26-11-2012
AC92CAB11914E6AC6D3B0819,County 1,State 1,Gas,09-05-2013,10-12-2013
2DBA089087E36C811F4E4E07,County 1,State 1,Gas,25-03-2015,11-07-2016
4A4840DFDA7BF85D2BD10302,County 4,State 1,Gas,23-04-2001,24-10-2001
2E6EC08089DE2647F5BE3DDE,County 1,State 1,Gas,12-05-2014,04-08-2014
4462727B1852E4B4D19E5A5A,County 1,State 1,Gas,22-07-2016,01-05-2017
F17CF3B5C112093DFE4F2021,County 4,State 1,Oil,18-12-2017,13-05-2018
BC09F9A4DEBA7F78850DB6DF,County 4,State 1,Oil,03-02-2018,08-05-2018
E5B081E0130699B15A20F74A,County 4,State 1,Oil,09-06-2017,29-06-2018
54DA64F8201837B2C78B9504,County 4,State 1,Oil,26-01-2018,28-10-2018
80170702E01C08A3EE22BC81,County 4,State 1,Oil,17-01-2018,12-06-2018
6F54565C5C3478718C5A2375,County 4,State 1,Oil,09-02-2018,12-04-2018
9D0504BF2D81CA6976D1B04B,County 1,State 1,Oil,24-11-2017,16-03-2018
8E2723FD7C452BE6CA49EFD4,County 1,State 1,Gas,04-02-2018,14-06-2019
104EA3C6CA3EEBFE5E85E88C,County 1,State 1,Oil,10-01-2018,01-09-2018
6FB23543F25A8A1FE670E9EA,County 1,State 1,Oil,27-11-2017,24-07-2018
E2116F37D5DFA7E4BB361C2D,County 1,State 1,Oil,10-01-2018,05-04-2018
150E016E6C2F1FDE7D3AC88A,County 1,State 1,Gas,24-02-2018,01-09-2018
C25C8190646C89534EE42533,County 1,State 1,Gas,03-11-2017,19-07-2018
BA6D367E3ED0228E38601D66,County 1,State 1,Oil,04-12-2017,08-07-2018
F4BB84BF38E99F16B2455E69,County 1,State 1,Oil,04-12-2017,22-07-2018
107B9BAA4186E1FC2213B1DD,County 1,State 1,Oil,04-09-2017,04-06-2018
057A462C6BB436A682B53514,County 1,State 1,Oil,01-11-2017,01-08-2019
867172B33D99E87288F86111,County 1,State 1,Gas,02-04-2018,28-10-2018
FF10E9DA17C75FD9956276E9,County 1,State 1,Oil,03-04-2018,05-07-2018
F1C5EE29309136EF6B6B7F74,County 2,State 2,Gas,24-03-2018,29-08-2018
1491B037A5A421F638CFDCE7,County 3,State 2,Oil,23-03-2018,01-07-2018
530F50CC9F998AEA16F7949E,County 1,State 1,Gas,10-05-2018,01-09-2018
23B934F3E14AA8BD5AED9F31,County 1,State 1,Gas,11-05-2018,11-10-2018
8BB7CC0C5343CC5A9A125E43,County 4,State 1,Oil,27-05-2018,24-08-2018
70316C2B23D4D4747F26CFB6,County 2,State 2,Oil,03-06-2018,02-11-2018
0EAAFC070EFA81F6DC7B0114,County 3,State 2,Oil,08-05-2018,05-11-2018
6082E1FEDEDB04FFEF364550,County 3,State 2,Oil,21-06-2018,04-01-2019
D7944B708D3E8311995F7963,County 3,State 2,Oil,31-07-2018,09-10-2018
99B9D03801118F5399B9EF4E,County 2,State 2,Oil,10-07-2018,24-10-2018
0C383281B08F475E620CF7EB,County 4,State 1,Oil,17-08-2018,05-01-2019
B794AC54A9142AF55B7DEC02,County 1,State 1,Gas,23-08-2018,01-11-2018
CBCD10D6CAFBB852A8990F94,County 4,State 1,Oil,10-06-2017,22-11-2018
E04D57927B102DD0468FC459,County 3,State 2,Oil,26-09-2018,03-04-2019
DD6A1B765512FF898E88F310,County 3,State 2,Oil,17-06-2018,27-10-2018
BA20463DCA5158B82C167DB6,County 3,State 2,Oil,28-08-2018,13-11-2018
06230B42DEE19744F1C182D2,County 3,State 2,Oil,13-08-2018,19-12-2018
426996416AE3EC172242E6DA,County 1,State 1,Gas,20-10-2018,01-01-2019
724796BF046FC87384C94431,County 3,State 2,Oil,24-06-2018,07-12-2018
8B431708A6D44B5A970F367D,County 2,State 2,Oil,22-10-2018,02-03-2019
371EA8B86D4832C29D6B656A,County 3,State 2,Oil,25-10-2018,10-04-2019
C6F0CFD55A488A52CF243CCB,County 2,State 2,Oil,26-11-2018,20-03-2019
3BB96B01811E20888473D567,County 2,State 2,Oil,07-10-2018,18-01-2019
866D4E49DEC4958D8C9F54FA,County 4,State 1,Oil,23-07-2018,08-01-2019
70E3C965FDEF62068EB4BFF4,County 1,State 1,Oil,26-01-2019,29-07-2019
7D1B0B5CD336488DACD49112,County 1,State 1,Oil,08-04-2019,18-02-2020
9A8C28BA374154C344E3AB17,County 1,State 1,Oil,20-06-2018,21-07-2019
05C1AB5EB584204E9ACE5945,County 1,State 1,Oil,13-06-2018,21-07-2019
3EA378F41610C26BEF5C8F0F,County 1,State 1,Gas,01-06-2018,05-09-2019
3F2BA4C41DCFB9E3D3FA84BA,County 4,State 1,Oil,21-05-2018,04-10-2018
DB75E8D0D611CC857A05AF66,County 3,State 2,Oil,13-04-2018,05-11-2018
00C989A20D83759B36B25521,County 3,State 2,Oil,21-08-2017,09-05-2018
F6E438AF140911CDF56208BD,County 3,State 2,Oil,31-03-2018,07-08-2018
6E05A3CF40B9A5AA42FDE7F6,County 2,State 2,Oil,20-04-2018,10-09-2018
1A1C589810511C3D01AF8F8A,County 1,State 1,Oil,29-07-2018,19-10-2018
4D2DE66CC075659FBD3B361F,County 4,State 1,Oil,13-06-2017,29-06-2018
CA91B0A8F9E207C1105586B5,County 1,State 1,Oil,24-06-2018,03-04-2019
9C189320979F37E589DCD0E3,County 1,State 1,Gas,20-08-2018,18-04-2019
B1385FFF9E588F8772E2EBF0,County 4,State 1,Oil,21-08-2018,05-01-2019
4B65BED44F9B6C0621E16D47,County 2,State 2,Oil,08-07-2018,03-10-2018
CB7CB7BEBAB14C6112D5E561,County 2,State 2,Oil,01-07-2018,04-10-2018
B13CDF12DCDAE6F7C41DAC41,County 3,State 2,Oil,29-07-2018,13-11-2018
360DD35D875AEBFE86F36570,County 3,State 2,Oil,26-09-2018,22-01-2019
6ED471BE9843D58B7F915BAD,County 1,State 1,Gas,27-02-2018,24-05-2019
B94BB28045EBF786FC779CA6,County 3,State 2,Oil,09-10-2018,24-12-2018
C0179F3337BA94149A6E4922,County 3,State 2,Oil,16-09-2018,19-12-2018
B706655CAA7F187709F46023,County 3,State 2,Oil,03-03-2018,25-09-2018
32A6672BCCCBA5B6E2ED6210,County 3,State 2,Oil,06-04-2018,25-08-2018
2D92686E3E4EB24EAB1D2758,County 3,State 2,Oil,29-09-2018,17-01-2019
805617F5AD4179769A37FFD1,County 1,State 1,Oil,02-12-2018,16-05-2019
D0C433DF800AF648B67EAA45,County 2,State 2,Oil,19-09-2018,12-01-2019
2FABDC23D336D9332CE6DB44,County 2,State 2,Oil,09-10-2018,12-01-2019
0A5496311FCFFD4AA700832C,County 3,State 2,Oil,05-11-2018,16-01-2019
C6B9EF4082FA6D6BEC4EF1DF,County 2,State 2,Oil,03-12-2018,22-02-2019
FBC44F95C653E0EDAD60A685,County 2,State 2,Oil,10-12-2018,14-02-2019
AA30E3C3143523A1725A9388,County 1,State 1,Gas,11-10-2018,18-04-2019
4132DEF2007A85E8EDD456A5,County 1,State 1,Gas,12-10-2018,18-04-2019
344088D17B5E8058D99F7F06,County 1,State 1,Gas,04-10-2018,31-12-2018
30BE92A9B5BB953E73D16BFC,County 3,State 2,Oil,24-01-2019,21-10-2019
7B42C965FA075A5022F5EFF9,County 3,State 2,Oil,21-01-2019,05-03-2019
5327A72547EF1BEC191E8583,County 3,State 2,Oil,22-01-2019,21-10-2019
D102B7893807F1730B43AB7B,County 3,State 2,Oil,20-01-2019,21-10-2019
FAFD0611571B4A1B6E12E1F9,County 2,State 2,Oil,20-10-2018,18-01-2019
A2A2F79DCC3E3B1CCA55C557,County 3,State 2,Oil,03-02-2019,02-05-2019
0743027647B80EBA9F59C9B0,County 2,State 2,Gas,26-02-2019,24-06-2019
C66E002224977BC40C2BA9A1,County 3,State 2,Oil,23-12-2018,13-06-2019
87E4385B18915D3BFD7FA577,County 3,State 2,Oil,03-03-2019,01-08-2019
167AB1495D478C88E0B3629C,County 2,State 2,Oil,13-03-2019,20-07-2022
5B96E9C2CF7580C2DC9B49CB,County 2,State 2,Oil,13-03-2019,23-11-2019
E55903249B1B44D6CD26CE76,County 4,State 1,Oil,15-09-2018,26-02-2019
6137D5464EC776794193D6B3,County 4,State 1,Oil,18-10-2018,26-02-2019
BE523658C2F731A8B4E7CE03,County 1,State 1,Gas,13-01-2018,09-08-2019
